0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13262,-0.27697,0.39769,0.19415,0.34042,0.045833,0.30157,-0.42288,-0.23586,0.3313,-0.19778,0.42427,-0.11551,0.096942,0.40944,0.12556,-0.30893,0.39498,-0.42236,0.42582,0.40276,0.32659,-0.35447,0.0088763,0.27991,0.42582,0.22637,0.39769,0.30677,0.31687,0.016281,-0.36973,-0.4165,0.42485,-0.19121,-0.18458,-0.40848,-0.26562,0.20723,0.18083,-0.37999,-0.26562,0.18752,0.42175,0.30677,0.0014693,0.3313,-0.17116,0.045833,-0.050254,0.26276,-0.41207,-0.27697,-0.19121,-0.36973,0.41142,-0.41034,-0.13671,0.19415,0.12556,0.28546,-0.20429,0.3313,0.42175,-0.39475,-0.42269,0.40276,-0.013342,0.39498,-0.36973,0.23262,-0.27697,-0.19121,0.11132,-0.38625,-0.22968,-0.12262,-0.0059377,0.4253,0.38612,-0.42236,-0.21712,-0.18458,0.12556,0.31687,-0.27697,0.415,-0.25983,0.4253,0.42066,0.045833,-0.40217,0.023681,0.10414,0.4253,-0.34189,0.060536,0.39769,-0.38921,-0.32836
-0.15413,-0.24781,-0.016341,-0.22754,0.42211,0.39466,0.6471,-0.64237,0.18752,0.42856,0.16556,0.80611,-0.53613,-0.052548,0.65333,-0.20286,-0.031682,0.46248,-0.48233,0.80093,0.71691,0.67358,-0.15648,0.20847,0.47899,0.83801,0.63417,0.045169,0.38954,0.15245,0.42884,-0.4219,-0.52556,0.84804,0.11253,-0.38871,-0.36502,-0.070891,-0.080427,0.15392,-0.18119,-0.11472,-0.11027,0.81281,0.65973,-0.14802,0.10857,-0.51926,0.27733,-0.46935,-0.014569,-0.1807,0.12897,0.23275,-0.77264,0.79717,-0.50019,0.20855,-0.22087,0.12816,-0.028836,-0.52986,0.24417,0.82342,-0.099469,-0.024773,0.23803,-0.06543,0.80426,-0.017413,-0.13705,-0.38726,-0.58614,-0.22195,0.026027,-0.63958,-0.51266,-0.40182,0.0044329,0.78033,-0.28457,-0.20276,-0.052394,0.54504,-0.09968,0.082504,-0.0012287,-0.088397,0.20709,0.72114,0.27334,-0.078667,-0.28911,0.23084,0.76904,-0.18933,0.45764,0.80698,0.029435,0.0647
-0.49664,0.011859,-0.05923,-0.64571,0.46878,0.39413,0.35688,-0.22162,0.49909,0.062221,0.21134,1.077,-0.90894,-0.051671,0.82429,-0.61355,-0.38319,0.10938,-0.069301,0.58042,0.29292,0.96265,0.0045541,0.11165,0.39025,0.73272,0.29448,0.43949,0.72169,-0.22228,0.82414,-0.014816,-0.73113,0.67437,-0.0046298,0.021957,-0.21338,0.33338,-0.49788,0.052558,0.21607,-0.43933,-0.11716,1.0157,0.68707,0.05941,-0.22517,-0.78797,0.51944,-0.10134,0.40844,-0.51289,0.48579,-0.18491,-1.0842,0.37594,-0.39826,0.2768,-0.40066,-0.1803,0.1761,-0.89443,-0.16166,0.8598,-0.50752,0.39331,-0.16918,-0.41162,0.8402,-0.36628,-0.56156,-0.56825,-0.76554,0.19789,0.25835,-0.74947,-0.51258,-0.72374,-0.24938,0.77231,-0.4485,0.094997,0.18023,0.33086,0.32503,0.12092,-0.043732,-0.37859,0.12117,0.48165,0.65417,-0.39262,-0.7022,0.47594,0.85511,-0.43242,0.060965,0.38198,-0.092829,0.021511
-0.13638,0.37891,0.36378,-0.90078,0.046423,0.033714,0.056898,-0.60464,0.38988,0.24344,0.63339,0.67307,-0.67931,-0.35214,1.2287,-0.9707,0.03884,0.49774,-0.29122,0.15566,0.68206,1.3695,0.42601,-0.029226,0.72695,0.41256,0.70178,0.79109,1.1439,0.19639,0.41357,0.032233,-1.1345,1.0907,-0.43013,0.43451,-0.15514,0.16866,-0.12404,0.34889,0.065081,-0.86183,-0.53886,0.66298,0.3631,-0.12365,-0.47334,-0.98785,0.55579,-0.39876,0.80417,-0.13244,0.90066,-0.60332,-0.85544,0.45498,-0.18045,0.10559,-0.79463,0.081965,0.39336,-0.51083,-0.50468,0.76393,-0.34857,0.5185,-0.032033,-0.72327,0.47115,-0.17984,-0.21439,-0.94679,-1.1681,0.36917,-0.082504,-0.32842,-0.91143,-1.0079,-0.1479,0.41669,-0.50703,0.22426,0.59476,-0.08226,0.10775,0.13073,-0.16037,-0.01524,0.5311,0.26486,0.93802,-0.32713,-0.47339,0.6428,1.0476,-0.51611,0.11566,0.13185,0.15301,0.16584
-0.37777,0.79341,-0.054683,-1.3243,-0.10473,-0.30205,-0.24004,-0.22367,0.01802,-0.17823,0.9164,1.0469,-0.27658,0.0095843,1.0815,-0.65206,0.26492,0.92203,-0.43586,0.16204,0.97887,1.1625,0.57616,0.38857,0.30188,0.33389,1.1164,0.661,1.0627,-0.22413,0.81666,-0.13201,-1.5335,1.5102,-0.26622,0.85601,-0.095108,-0.14806,0.083979,0.028339,0.37831,-0.73143,-0.39531,0.72084,0.74112,-0.45584,-0.51932,-0.626,0.9568,-0.75431,1.0439,0.080039,1.2235,-0.99182,-1.1906,0.87714,-0.094725,0.49841,-0.47141,0.066321,-0.0059485,-0.62223,-0.48172,0.87094,-0.51407,0.74114,-0.32231,-0.8565,0.70193,0.21744,0.17177,-1.244,-0.84031,0.15629,0.3412,-0.25454,-1.1971,-0.58648,-0.57248,0.096425,-0.84939,-0.17644,0.7517,-0.49784,0.52697,-0.29342,-0.56609,-0.4123,0.95066,0.6719,0.77952,-0.1101,-0.87635,0.26676,0.65474,-0.16039,0.46578,-0.24724,-0.26739,-0.24191
-0.18528,1.1801,-0.39123,-1.0322,-0.24691,-0.21742,-0.15886,0.18985,0.30282,-0.60109,1.3323,1.3496,-0.4303,-0.31381,0.90786,-0.84061,-0.085761,0.88972,-0.81041,0.44811,1.4006,1.5606,0.96485,0.53245,-0.08887,0.32123,0.82748,0.24824,0.80499,0.11732,0.74965,-0.25774,-1.5706,1.8025,-0.68986,0.44764,0.26245,-0.55438,0.01839,0.31196,0.17205,-0.433,-0.31478,0.41235,1.0722,-0.51492,-0.9359,-0.35312,0.61977,-1.121,0.65393,0.49886,1.0203,-0.97862,-0.89847,1.0285,0.025488,0.41254,-0.34674,0.47928,-0.40924,-0.32312,-0.098127,1.0737,-0.63107,1.1611,-0.13344,-1.0571,1.1187,0.62971,0.55931,-1.3351,-0.8417,0.53935,0.27286,-0.61629,-0.80859,-0.39986,-0.15081,0.26999,-0.87103,0.07183,0.62038,-0.48257,0.89684,-0.30898,-0.91076,-0.031575,0.84059,0.35446,0.46312,0.28906,-1.1214,0.47363,1.0757,-0.46873,0.65909,-0.32214,0.14991,-0.53291
-0.053282,0.77696,-0.067832,-1.296,0.14521,-0.64305,-0.39739,0.45231,0.58847,-0.20412,1.667,1.4455,-0.77916,-0.14933,0.91625,-1.179,0.14591,0.72162,-0.75113,0.76311,1.7969,1.9841,1.0068,0.83036,0.10631,0.66445,1.2276,-0.17392,1.2166,0.13213,0.58991,-0.68417,-1.703,1.6984,-0.85161,0.21264,0.6507,-0.87139,-0.048216,0.28967,-0.096373,-0.18344,-0.097812,-0.0061323,0.66308,-0.88355,-1.2707,-0.75356,0.69812,-1.1888,0.55809,0.077044,0.64078,-1.0823,-1.2248,0.61522,0.29467,0.60701,-0.54722,0.059055,-0.16022,-0.24243,0.16757,1.0921,-1.0077,1.4256,-0.30765,-1.3422,0.76275,0.35862,0.32002,-1.3522,-0.46104,0.11532,0.30833,-0.23284,-1.1496,-0.19302,0.20791,0.63747,-0.44745,0.0036156,0.72695,-0.85344,0.48453,-0.47184,-0.91937,-0.018942,0.41614,0.057759,0.8789,0.51347,-1.496,0.80316,0.69125,-0.89555,0.25234,-0.55507,-0.22222,-0.13918
-0.029928,0.48117,0.21509,-1.0206,-0.22353,-0.89331,-0.59842,0.264,0.68314,0.11224,1.4578,1.7889,-0.88922,-0.43369,1.3405,-1.1884,-0.25256,0.34779,-1.0632,0.91986,2.2072,1.563,0.60604,1.1626,-0.31894,0.90666,1.0898,0.15149,1.3933,0.04257,0.69253,-0.29861,-1.3382,1.5455,-0.571,0.22405,0.61177,-0.9681,0.27654,0.34152,-0.42984,-0.35011,-0.38663,0.0042656,0.2412,-1.3088,-0.98773,-0.54143,0.53797,-1.1614,0.13676,-0.27304,0.68391,-0.66179,-1.3289,0.19407,-0.052007,0.56774,-0.7556,-0.04579,-0.42698,-0.15318,0.44991,1.4324,-1.395,1.7482,-0.72676,-0.99729,0.90729,0.65559,0.3551,-1.0448,-0.62907,0.2339,0.26373,-0.28502,-1.0567,-0.3822,0.068209,0.8234,-0.26066,-0.39546,0.48254,-1.2099,0.865,-0.048943,-0.56137,-0.15821,0.38796,0.15441,0.55745,0.10323,-1.9208,0.66429,0.53345,-1.1922,0.38459,-0.70624,-0.64667,-0.28753
0.31536,0.45059,0.60916,-0.66494,0.18063,-1.3019,-0.87404,0.50127,0.7337,0.41814,1.3079,1.666,-0.65876,-0.65283,0.95534,-1.0315,-0.30957,0.71485,-0.90605,1.3182,2.589,1.3385,0.86037,0.74148,-0.67608,0.92907,0.67529,0.5215,1.6488,-0.016239,0.28577,-0.38913,-1.4284,1.7104,-0.81622,0.13183,0.43453,-0.76297,0.26148,0.76577,-0.55011,-0.42519,-0.80831,-0.23799,-0.12087,-1.3567,-1.2801,-0.12613,0.73693,-1.1476,0.14285,-0.15725,0.46956,-0.25994,-1.5391,0.57684,-0.36446,0.99166,-0.55944,-0.38947,-0.85352,0.078848,0.22471,1.4126,-1.0305,1.3205,-0.31499,-0.76129,0.82438,0.49742,0.14167,-1.1023,-1.046,0.65169,0.23963,-0.16959,-0.72922,-0.044029,0.034986,1.1362,-0.65983,0.024758,0.053308,-1.5251,0.54752,-0.37429,-0.18254,-0.50583,0.19461,0.38532,0.1383,0.52633,-1.4985,1.0056,0.52254,-1.2522,0.076507,-0.49652,-1.0368,-0.70865
0.13162,0.86816,0.97276,-0.92531,0.51188,-1.29,-0.45871,0.40383,0.42137,0.334,1.5557,2.0742,-0.63562,-0.22939,1.3717,-1.0852,-0.67498,0.29013,-1.2373,1.0382,2.2485,1.7191,0.64594,1.0939,-0.93076,0.98722,0.99473,0.87018,1.428,0.1857,-0.0078667,-0.25639,-1.184,1.2855,-1.2316,-0.05954,0.8447,-0.98922,-0.16152,1.1669,-0.94832,-0.77914,-1.2323,0.13511,-0.55067,-1.6889,-0.87262,-0.53692,0.53087,-1.2803,-0.13048,0.26042,0.1572,-0.35148,-1.6248,0.49389,-0.20618,1.1732,-0.42592,-0.8149,-1.0618,-0.11123,-0.092968,1.71,-1.4166,1.7365,-0.11565,-1.1283,1.2282,0.16713,-0.013951,-0.71453,-0.62942,1.0595,0.46571,-0.31747,-1.1418,0.24671,-0.29946,0.93428,-1.0613,0.28573,-0.34904,-1.3142,0.24927,-0.73527,0.080278,-0.87073,0.57125,0.18416,0.45764,0.94245,-1.9223,1.314,0.73915,-1.6394,-0.22166,-0.34044,-1.1973,-1.0447
0.13304,0.5617,0.64885,-1.085,0.89513,-1.0795,-0.61186,0.021703,0.65287,0.75752,1.1803,1.8072,-1.0154,-0.60917,1.4186,-0.67959,-0.26781,0.36207,-1.1363,1.2427,1.886,1.9663,0.90522,1.4421,-0.93902,0.59963,0.57728,1.2929,1.0039,-0.096031,-0.37578,-0.62165,-1.2877,0.96757,-1.5759,-0.22469,1.1324,-0.61977,-0.2294,1.0365,-0.87962,-0.46112,-1.4393,-0.16977,-0.1493,-1.9117,-0.97054,-0.14201,0.94656,-0.94881,-0.17207,0.15211,0.25856,-0.74933,-1.8535,0.16217,-0.63011,1.0458,-0.014561,-0.39821,-1.1007,-0.30884,-0.51881,1.5075,-1.486,1.3692,0.30372,-1.5187,0.82463,0.48112,0.39582,-0.58788,-1.0273,1.4847,0.76029,-0.23202,-1.5683,-0.12991,-0.5448,1.1103,-0.73224,0.66349,-0.7308,-1.2492,0.54273,-0.3261,0.49728,-1.0486,0.27989,0.23947,0.73329,0.80209,-1.7703,0.89138,0.32505,-1.9437,-0.14067,-0.61571,-0.79228,-1.3369
