1,-0.14,1,-0.25581,1.6586,0.52
1,-0.2,1,-0.6,1.6025,0.52
1,0.22,1,-0.60656,1.3169,0.52
1,-0.62,1,0.052632,2.6668,0.54
1,-0.74,1,-0.53846,2.4919,0.54
1,-0.06,1,-0.48936,1.4803,0.54
1,-0.3,1,-0.65714,1.7258,0.56
1,-0.44,1,0.35714,2.8402,0.56
1,-0.04,1,-0.041667,1.7638,0.56
1,-0.18,1,-0.65854,1.5843,0.58
1,-0.16,1,-0.71429,1.5732,0.58
1,-0.12,1,-0.72727,1.5371,0.58
1,-0.44,1,-0.64286,1.9259,0.6
1,-0.36,1,0.0625,2.243,0.6
1,0,1,-0.32,1.5009,0.6
