0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0048469,-0.295,-0.1688,-0.329,0.027892,-0.22927,0.0097273,0.28306,0.045441,0.060473,-0.15363,-0.13876,-0.010758,-0.034724,0.22465,-0.10724,0.34146,0.17241,-0.19127,-0.060423,0.16609,-0.24125,-0.20869,0.32404,0.032597,-0.020511,0.052886,-0.18093,0.060786,0.18733,-0.30811,0.078385,-0.032732,0.4261,0.3841,0.37154,0.137,0.33519,0.0677,0.326,0.11671,-0.067646,-0.024437,0.19871,0.027964,-0.0053062,0.016457,0.20873,0.36231,0.41103,0.20581,0.4032,0.22175,-0.24386,-0.07206,0.33411,-0.20074,0.36016,0.17823,0.010476,0.42894,0.38344,0.30186,0.33285,0.20607,-0.028102,0.13335,0.11305,0.014266,-0.38446,0.094256,-0.036513,-0.39987,0.16095,-0.091448,0.18289,-0.018786,-0.36797,0.26488,0.41289,0.11204,0.090976,-0.068301,-0.29614,0.28251,0.31048,-0.27437,-0.26876,0.16415,0.14145,0.023004,-0.18698,-0.37368,0.00052923,-0.28772,-0.20042,0.34432,-0.31134,0.17949,-0.15171
0.017797,-0.048826,-0.16339,-0.44089,0.061208,-0.55504,-0.23969,0.47056,0.49072,0.052915,-0.18491,0.16381,0.13267,0.36059,0.62257,-0.062528,0.26741,0.25552,-0.065494,0.063705,0.59324,-0.59686,0.1762,0.14348,0.19521,-0.020577,0.093741,-0.20103,0.24272,0.29248,-0.26601,0.48687,-0.040943,0.63428,0.69458,0.61217,0.35605,0.68459,-0.048518,0.34462,0.017183,0.21789,-0.35874,0.22412,-0.030347,-0.068062,0.036469,0.24086,0.065848,0.52775,-0.12523,0.3786,0.16962,-0.047787,-0.090448,0.47822,-0.11375,0.21627,0.21389,-0.3028,0.71645,0.65364,0.049461,0.35757,0.16564,-0.039029,0.41803,-0.13569,0.19778,-0.21526,0.10959,0.36627,-0.45015,0.31968,-0.22769,0.21841,-0.39618,-0.70165,0.42434,0.35714,0.32464,0.21938,-0.078778,-0.67779,-0.086051,0.33813,0.08465,0.1541,0.23079,0.26965,-0.25298,0.063675,-0.2365,-0.086489,0.09576,-0.019596,0.36016,-0.57082,0.46138,0.17509
0.044951,-0.32811,-0.25439,-0.59315,0.23679,-0.56897,-0.085904,0.57984,0.092511,0.02518,-0.32345,-0.067319,0.40064,0.2962,0.23969,0.039699,0.22334,0.6953,-0.036264,0.19873,0.90585,-0.64025,0.59284,-0.21327,0.54615,-0.06735,-0.017352,-0.037142,0.14531,0.47279,0.024434,0.61099,0.29626,0.57059,0.56961,0.56966,0.3023,0.65063,-0.19747,0.28177,-0.19415,0.079287,-0.29086,0.66133,0.012753,-0.082883,0.074279,0.64591,0.25545,0.44345,-0.10534,0.14822,0.28642,-0.22611,0.13766,0.31058,0.093902,0.25703,0.29055,-0.29669,0.5977,0.76583,-0.046261,0.262,0.31005,-0.066755,0.53661,0.28534,0.040582,-0.18667,0.13487,0.064726,-0.74534,0.096504,-0.19854,-0.013561,-0.40325,-0.88578,0.78442,0.51704,0.29114,0.14552,0.037114,-0.55845,-0.22888,0.28559,0.39379,0.27427,0.20731,-0.060972,-0.20679,0.10143,-0.1527,-0.046149,0.3806,0.0024389,0.40912,-0.52241,0.47246,0.57342
-0.030814,-0.6754,-0.036313,-0.39562,0.43793,-0.26733,-0.035253,0.6908,0.33794,0.24103,-0.23058,-0.4019,0.091565,0.50456,0.025717,0.32583,0.4312,0.64232,0.25069,-0.20702,0.89664,-0.47215,0.53597,-0.24208,0.70035,-0.031691,0.015541,0.065447,0.25776,0.73557,-0.14106,0.7042,0.59885,0.75184,0.17606,0.81424,0.34894,0.61661,-0.18932,0.25197,-0.18853,0.18798,-0.62198,0.70888,-0.37107,-0.063494,0.098483,0.62843,0.028803,0.82525,0.22622,0.31475,0.27164,0.042468,0.15486,0.70191,0.43308,-0.10638,0.70682,-0.5109,0.94263,0.60956,-0.1605,0.57052,0.58078,-0.26572,0.54552,0.18656,0.26627,-0.25477,0.41819,0.033872,-0.77741,0.26021,0.15335,0.0061838,0.022564,-0.65183,0.7184,0.7988,0.019447,0.58532,0.18723,-0.74648,-0.49822,0.3007,0.1007,0.13523,0.21654,-0.30166,-0.23885,-0.019951,0.01623,-0.37693,0.6005,0.34487,0.42269,-0.57734,0.75383,0.92135
-0.11176,-0.26026,0.12503,-0.12631,0.35596,-0.4502,0.33815,0.50672,0.36063,0.28975,-0.62443,-0.67944,-0.16299,0.36782,0.065588,0.7065,0.26846,0.65442,0.44752,-0.13823,0.71684,-0.099078,0.15055,-0.20586,0.65737,-0.39985,0.28139,0.42008,0.17206,1.0794,-0.24213,0.83063,0.93109,0.88436,-0.1851,0.67564,0.65448,0.26569,0.15552,0.45826,-0.091346,0.22082,-0.9386,1.0704,-0.3094,-0.096647,0.12895,0.59994,0.093243,0.8895,0.32671,0.10248,0.27598,0.34688,0.36975,0.71997,0.54873,-0.36109,0.72238,-0.47943,1.1219,0.55501,-0.36455,0.93895,0.61067,-0.44378,0.33828,0.45747,0.23992,0.048011,0.19399,0.033393,-1.1385,0.2067,0.42685,0.011013,0.37513,-0.60045,0.81348,0.89911,-0.027764,0.29173,-0.04406,-0.48817,-0.39021,0.5625,0.10424,0.012475,0.42045,-0.23184,-0.39878,0.034459,-0.23522,0.051381,0.32344,0.20674,0.38995,-0.32234,1.0757,0.93823
0.32164,-0.63994,0.39239,0.21712,0.24571,-0.42823,0.13277,0.22337,0.47846,0.40692,-0.49346,-0.70399,-0.39372,0.69103,0.044517,0.39312,0.36019,0.57896,0.16195,-0.077292,0.57891,-0.072849,0.44844,-0.07665,0.99718,-0.034906,0.39137,0.38475,0.33902,1.4659,-0.262,0.82543,0.93495,0.69992,-0.13783,0.86686,0.44524,0.0041287,0.15635,0.6221,0.077592,0.46048,-1.3138,1.3565,-0.44344,0.15488,0.50768,0.58133,0.11815,0.51829,0.36301,0.10049,0.25876,0.55793,0.202,0.53147,0.22323,-0.63738,0.68344,-0.43885,1.5576,0.235,-0.36529,0.84664,0.6782,-0.060781,0.38884,0.66606,0.27757,0.1289,0.17618,-0.042341,-0.75321,0.26921,0.33442,0.044555,0.24636,-0.24616,0.65752,0.81402,0.092608,0.26851,-0.25299,-0.070627,-0.7437,0.67483,0.35001,0.21675,0.51615,-0.21247,-0.67213,-0.042678,-0.32012,0.43848,0.69142,-0.042138,0.45691,-0.22249,0.98339,0.62011
0.65646,-0.6308,0.011516,0.33961,0.31155,-0.36417,0.44015,0.32461,0.4836,0.42104,-0.19851,-0.88006,-0.74704,0.74231,0.28669,0.34539,0.1116,0.20081,0.33774,0.18407,0.51126,-0.011207,0.084061,-0.311,0.82772,0.041882,0.72798,0.3039,0.33752,1.2249,-0.6403,0.58438,0.7377,0.93395,-0.15079,0.70142,0.85114,0.095076,0.051956,0.27061,0.12477,0.58792,-0.9218,1.6529,-0.43631,0.099301,0.93268,0.66349,-0.094951,0.62079,0.79915,0.025736,0.14993,0.69597,0.45983,0.2741,0.016267,-0.65183,0.45199,-0.58317,1.2107,0.61718,-0.21597,0.86226,1.0015,-0.31915,0.1887,0.87466,0.31455,-0.012451,0.34146,0.071467,-0.74162,0.36975,0.54366,-0.23742,0.21815,-0.0019888,0.68186,0.87797,0.3957,0.071259,0.016666,-0.0028557,-0.72186,0.46134,0.46616,0.37706,0.72306,-0.40304,-0.8463,0.0012497,-0.4343,0.19249,0.79346,0.1503,0.58008,-0.43085,0.77056,0.44093
0.67248,-0.30828,0.11051,0.17006,0.18493,-0.040713,0.38619,0.53488,0.89437,0.11849,-0.27643,-0.8844,-0.60389,0.5046,0.19928,0.15538,0.14511,0.088987,-0.0595,0.213,0.31675,-0.081425,-0.24006,-0.32989,0.90657,0.10257,0.7903,0.028024,0.16181,1.3171,-0.58783,0.64979,0.82908,0.90094,0.043206,0.7982,0.87114,0.16617,0.4508,0.35712,0.26169,0.86911,-0.66142,1.3536,-0.50001,0.019515,0.96883,0.50518,0.23215,0.57296,0.47618,0.34622,0.070537,0.72468,0.57405,0.26252,-0.052951,-0.7458,0.26159,-0.57084,1.3122,0.47517,-0.14255,0.78307,1.403,-0.66296,0.26506,1.1565,0.58842,-0.033778,0.45458,0.013353,-0.75062,0.66444,0.29471,0.087348,0.33244,-0.029652,0.9679,1.2535,0.06715,0.42469,-0.27247,0.30765,-0.93854,0.2591,0.59489,-0.028656,0.98154,-0.38513,-0.90878,0.023262,-0.39887,0.28516,0.93112,0.52187,0.2617,-0.45243,0.66691,0.48641
0.48344,-0.29984,0.33242,0.61264,0.16222,-0.013192,0.31454,0.84273,1.1168,0.51864,-0.24383,-0.70911,-0.38246,0.3331,0.19292,0.55097,0.32271,-0.025341,0.087876,0.22756,0.57887,-0.064265,-0.27921,0.045376,0.66739,0.18709,0.39242,0.11516,0.48958,1.3237,-0.51041,1.0576,0.933,0.86778,0.46412,0.47693,1.0865,-0.11303,0.070889,0.16843,0.083012,1.1302,-0.71523,1.2011,-0.4885,0.3444,0.94929,0.59953,0.46321,0.56366,0.54047,0.44608,0.078306,1.1216,0.49514,0.34692,-0.42034,-0.33941,0.38913,-0.74702,1.0982,0.48595,0.11751,1.1087,1.5748,-0.62013,-0.044258,1.0242,0.20701,-0.34822,0.35827,0.027529,-0.64644,0.72068,0.37432,0.042963,0.073998,0.066789,0.9982,0.88369,0.43151,0.51605,-0.53455,-0.080235,-1.0933,0.2739,1.0036,-0.29856,1.3181,-0.18316,-1.2409,0.34566,-0.77965,0.47542,1.3005,0.47906,0.24577,-0.08343,0.81007,0.81589
